contig	start	end	gene_Name	gene_ID	transcript_ID	len_My	len_Sp	unqC_My	unqC_Sp	biAlC_My	biAlC_Sp	mulC_My	mulC_Sp	totalC_My	totalC_Sp
2	3176412	3179222	AtGolS7	AL2G16250	AL2G16250.t1	1322	1323	0	0	0	0	0	0	0	0
2	3183982	3192227	ATCOAA	AL2G16260	AL2G16260.t2	1496	1496	0	0	228	126	158	176	386	302
2	3189182	3192227	ATCOAA	AL2G16260	AL2G16260.t1	1473	1471	0	0	228	126	158	176	386	302
2	3196402	3197975	ARPC3	AL2G16270	AL2G16270.t1	1036	1036	262	470	272	268	0	0	534	738
2	3197989	3200477	-	AL2G16280	AL2G16280.t1	1977	1982	692	748	6722	6722	0	0	7414	7470
2	3202522	3204357	-	AL2G16290	AL2G16290.t1	1542	1542	0	0	0	0	0	0	0	0
2	3206583	3209747	-	AL2G16300	AL2G16300.t1	1436	1436	0	0	0	0	0	0	0	0
2	3216872	3219192	PG1	AL2G16310	AL2G16310.t1	2242	2242	204	120	114	114	6	6	324	240
2	3220042	3221306	-	AL2G16320	AL2G16320.t1	1265	1265	0	0	0	0	4	4	4	4
2	3222522	3223776	-	AL2G16330	AL2G16330.t1	1255	1255	0	0	0	0	0	0	0	0
2	3229712	3230936	anac024	AL2G16340	AL2G16340.t1	1105	1105	0	0	2	2	0	0	2	2
2	3231282	3232668	-	AL2G16350	AL2G16350.t1	421	467	0	0	0	0	0	0	0	0
2	3233992	3236928	ANAC023	AL2G16360	AL2G16360.t1	1373	1367	4	0	2	2	0	0	6	2
2	3237482	3237949	-	AL2G16370	AL2G16370.t1	385	385	2	4	0	0	0	0	2	4
2	3249942	3251029	-	AL2G16400	AL2G16400.t1	1005	1006	0	0	4	4	0	0	4	4
2	3256422	3257334	-	AL2G16410	AL2G16410.t1	913	913	0	0	0	0	0	0	0	0
2	3257633	3258657	-	AL2G16420	AL2G16420.t1	1025	1025	0	0	4	4	2	2	6	6
2	3260462	3265702	-	AL2G16430	AL2G16430.t1	1976	1976	110	116	964	968	8	8	1082	1092
2	3260462	3265702	OTS1	AL2G16430	AL2G16430.t1	1976	1976	110	116	964	968	8	8	1082	1092
2	3265716	3269627	OTS1	AL2G16440	AL2G16440.t1	2031	2032	422	256	532	536	4	4	958	796
2	3302059	3303440	-	AL2G16450	AL2G16450.t1	1125	1128	94	102	146	146	0	0	240	248
2	3303489	3306707	-	AL2G16460	AL2G16460.t1	2626	2626	476	478	2638	2638	0	0	3114	3116
2	3306709	3309054	-	AL2G16470	AL2G16470.t1	2346	2346	36	26	44	44	0	0	80	70
2	3311271	3313874	emb1220	AL2G16480	AL2G16480.t1	1858	1858	1174	1510	3462	3470	6	4	4642	4984
2	3314899	3318341	-	AL2G16490	AL2G16490.t1	2769	2772	264	164	408	408	0	0	672	572
2	3320529	3322016	-	AL2G16500	AL2G16500.t1	1277	1247	2	0	0	0	0	0	2	0
2	3334139	3335444	-	AL2G16510	AL2G16510.t1	1187	1187	86	0	588	588	130	118	804	706
2	3339119	3342982	ATTPS10	AL2G16520	AL2G16520.t1	3128	3128	340	308	3528	3528	0	0	3868	3836
2	3343357	3344004	-	AL2G16530	AL2G16530.t1	567	566	0	0	0	0	2	2	2	2
2	3344541	3352764	BGLU4	AL2G16540	AL2G16540.t1	6427	6433	40	34	124	124	2	2	166	160
2	3355242	3356444	-	AL2G16550	AL2G16550.t1	1206	1203	0	0	0	0	4	4	4	4
2	3357610	3358614	-	AL2G16560	AL2G16560.t1	1005	1005	2808	18	4806	4802	8	8	7622	4828
2	3358999	3361183	-	AL2G16570	AL2G16570.t1	1220	1221	484	206	62	62	0	0	546	268
2	3369486	3371314	-	AL2G16580	AL2G16580.t1	1830	1834	2	0	0	0	0	0	2	0
2	3373029	3379926	-	AL2G16620	AL2G16620.t1	3008	3008	572	660	1252	1252	0	0	1824	1912
2	3381400	3383974	-	AL2G16630	AL2G16630.t2	1386	1382	2	0	716	752	674	670	1392	1422
2	3381400	3383974	-	AL2G16630	AL2G16630.t1	1383	1379	0	0	710	746	674	670	1384	1416
2	3422619	3424978	-	AL2G16640	AL2G16640.t1	1373	1373	0	0	2	2	0	0	2	2
2	3427279	3430533	ATNAT7	AL2G16650	AL2G16650.t1	1921	1918	44	86	158	158	0	0	202	244
2	3433069	3434008	-	AL2G16660	AL2G16660.t1	940	940	24	15690	4340	4360	74	80	4438	20130
2	3456569	3457761	-	AL2G16680	AL2G16680.t1	916	916	460	52	1014	1014	28	28	1502	1094
2	3458599	3459734	-	AL2G16690	AL2G16690.t1	1050	1050	304	292	96	96	0	0	400	388
2	3460909	3463956	-	AL2G16710	AL2G16710.t1	2153	2161	256	288	528	536	4	4	788	828
2	3471505	3473301	-	AL2G16720	AL2G16720.t1	888	888	0	0	0	0	0	0	0	0
2	3471505	3473301	-	AL2G16720	AL2G16720.t1	888	888	0	0	0	0	0	0	0	0
2	3476213	3477421	-	AL2G16730	AL2G16730.t1	1209	1209	0	0	14	14	0	0	14	14
2	3482616	3486168	-	AL2G16740	AL2G16740.t1	3230	3229	8	0	58	58	0	0	66	58
2	3482616	3486168	ATDJC39	AL2G16740	AL2G16740.t1	3230	3229	8	0	58	58	0	0	66	58
2	3486181	3488871	ATDJC39	AL2G16750	AL2G16750.t1	1544	1544	104	274	258	258	0	0	362	532
2	3498597	3501241	-	AL2G16760	AL2G16760.t1	1766	1766	214	220	648	574	406	404	1268	1198
2	3505326	3505959	-	AL2G16770	AL2G16770.t1	634	623	374	190	0	4	0	0	374	194
2	3513281	3514611	-	AL2G16780	AL2G16780.t1	1331	1322	770	900	250	318	0	0	1020	1218
2	3515526	3522935	-	AL2G16790	AL2G16790.t1	1255	1255	420	206	736	736	0	0	1156	942
2	3524566	3526939	-	AL2G16800	AL2G16800.t1	1000	1005	2	0	4	4	0	0	6	4
2	3527356	3528510	ARR3	AL2G16810	AL2G16810.t1	852	852	0	0	6	6	0	0	6	6
2	3533860	3534951	-	AL2G16820	AL2G16820.t1	432	432	130	366	146	146	0	0	276	512
2	3537146	3540282	-	AL2G16830	AL2G16830.t1	3028	3028	394	296	332	332	0	0	726	628
2	3540309	3541661	AT-E1 ALPHA	AL2G16840	AL2G16840.t1	702	702	944	878	2890	2890	0	0	3834	3768
2	3541852	3542941	AT-E1 ALPHA	AL2G16850	AL2G16850.t1	1009	1009	972	1060	2008	2008	0	0	2980	3068
2	3543645	3550431	SNL5	AL2G16860	AL2G16860.t1	4190	4195	0	0	0	0	0	0	0	0
2	3543645	3550431	SNL5	AL2G16860	AL2G16860.t2	4160	4165	0	0	0	0	0	0	0	0
2	3556153	3561771	PEN3	AL2G16880	AL2G16880.t1	4736	4736	11360	22440	19676	19712	276	276	31312	42428
2	3561906	3563368	-	AL2G16890	AL2G16890.t1	1270	1270	36	92	70	86	4	4	110	182
2	3563383	3565451	-	AL2G16900	AL2G16900.t1	1205	1198	86	122	2	6	0	6	88	134
2	3565501	3566801	-	AL2G16910	AL2G16910.t1	1301	1286	140	90	62	66	0	0	202	156
2	3565501	3566801	-	AL2G16910	AL2G16910.t1	1301	1286	140	90	62	66	0	0	202	156
2	3567876	3569760	-	AL2G16920	AL2G16920.t1	1695	1695	52	76	10	10	0	0	62	86
2	3567876	3569760	CCB4	AL2G16920	AL2G16920.t1	1695	1695	52	76	10	10	0	0	62	86
2	3569769	3571461	CCB4	AL2G16930	AL2G16930.t1	1090	1090	266	310	182	182	0	0	448	492
2	3581296	3582764	-	AL2G16940	AL2G16940.t1	1469	1469	0	0	0	0	0	0	0	0
2	3590336	3592888	PP2A-1	AL2G16950	AL2G16950.t1	1317	1317	166	172	2012	2028	10	12	2188	2212
2	3593134	3602261	ALA3	AL2G16960	AL2G16960.t1	4144	4150	2064	366	306	306	0	0	2370	672
2	3612370	3613671	-	AL2G16970	AL2G16970.t1	1302	1302	0	0	0	0	0	0	0	0
2	3616346	3620471	-	AL2G16980	AL2G16980.t1	3207	3207	0	604	1636	1644	8	6	1644	2254
2	3616346	3620471	-	AL2G16980	AL2G16980.t1	3207	3207	0	604	1636	1644	8	6	1644	2254
2	3616346	3620471	-	AL2G16980	AL2G16980.t1	3207	3207	0	604	1636	1644	8	6	1644	2254
2	3620503	3621661	-	AL2G16990	AL2G16990.t1	1159	1159	0	0	0	0	0	0	0	0
2	3623879	3626241	-	AL2G17000	AL2G17000.t1	1403	1403	0	0	0	0	0	0	0	0
2	3629641	3632721	-	AL2G17010	AL2G17010.t1	1689	1689	0	0	0	0	0	0	0	0
2	3634671	3641631	-	AL2G17020	AL2G17020.t1	3703	3703	0	0	0	0	0	0	0	0
2	3634671	3641631	-	AL2G17020	AL2G17020.t1	3703	3703	0	0	0	0	0	0	0	0
2	3649093	3657251	-	AL2G17030	AL2G17030.t1	5126	5122	0	4	0	0	0	0	0	4
2	3649093	3657251	-	AL2G17030	AL2G17030.t1	5126	5122	0	4	0	0	0	0	0	4
2	3661543	3665744	-	AL2G17040	AL2G17040.t1	2262	2262	0	0	26	26	4	4	30	30
2	3661543	3665744	-	AL2G17040	AL2G17040.t1	2262	2262	0	0	26	26	4	4	30	30
2	3667525	3669958	-	AL2G17050	AL2G17050.t1	1338	1338	0	0	0	0	0	0	0	0
2	3675744	3677988	-	AL2G17060	AL2G17060.t1	878	878	0	0	0	0	0	0	0	0
2	3678173	3680601	-	AL2G17070	AL2G17070.t1	1277	1277	104	100	74	74	0	4	178	178
2	3683353	3688596	-	AL2G17080	AL2G17080.t1	2026	2026	210	360	108	150	56	54	374	564
2	3692163	3693139	-	AL2G17090	AL2G17090.t1	560	560	0	0	0	0	0	0	0	0
2	3697203	3702357	-	AL2G17100	AL2G17100.t1	3055	3090	500	678	778	784	56	66	1334	1528
2	3702813	3708883	-	AL2G17110	AL2G17110.t1	3256	3264	286	414	710	710	8	8	1004	1132
2	3708891	3713878	ARF1	AL2G17120	AL2G17120.t1	2503	2506	84	64	384	1150	1284	1286	1752	2500
2	3708891	3713878	ARF1	AL2G17120	AL2G17120.t2	2494	2497	0	0	358	1124	1284	1286	1642	2410
2	3722385	3726728	-	AL2G17130	AL2G17130.t1	2017	2021	498	532	190	190	0	0	688	722
2	3753393	3754269	ATH7	AL2G17160	AL2G17160.t1	609	609	14	90	12	20	0	0	26	110
2	3754467	3756048	-	AL2G17170	AL2G17170.t1	1166	1166	22	12	12	12	0	0	34	24
2	3759133	3760859	-	AL2G17180	AL2G17180.t1	1088	1089	0	0	0	0	0	0	0	0
2	3770063	3771907	CRR28	AL2G17190	AL2G17190.t1	1845	1845	4	4	4	4	0	0	8	8
2	3771924	3773528	CRR28	AL2G17200	AL2G17200.t1	1337	1337	146	76	1768	1764	154	154	2068	1994
2	3771924	3773528	-	AL2G17200	AL2G17200.t1	1337	1337	146	76	1768	1764	154	154	2068	1994
2	3774113	3775388	-	AL2G17210	AL2G17210.t1	697	693	20	2	20	20	0	0	40	22
2	3786537	3788098	-	AL2G17220	AL2G17220.t1	1181	1180	0	0	0	0	0	0	0	0
2	3792952	3797558	EDA1	AL2G17230	AL2G17230.t1	3900	3899	0	0	0	0	0	0	0	0
2	3800261	3803258	-	AL2G17250	AL2G17250.t1	2495	2497	364	946	272	272	2	2	638	1220
2	3803621	3810018	-	AL2G17260	AL2G17260.t1	5428	5428	0	0	4	4	0	0	4	4
2	3811041	3813018	ATGSTU15	AL2G17270	AL2G17270.t1	976	976	188	236	130	130	0	0	318	366
2	3813263	3818888	-	AL2G17280	AL2G17280.t1	3498	3499	570	684	1060	1048	0	0	1630	1732
2	3827219	3830176	CW14	AL2G17290	AL2G17290.t1	2266	2266	0	0	0	0	0	0	0	0
2	3830331	3833495	CW14	AL2G17300	AL2G17300.t1	1776	1776	0	0	0	0	0	0	0	0
2	3833668	3835116	CW14	AL2G17310	AL2G17310.t1	1108	1108	0	90	16	16	0	0	16	106
2	3836711	3837687	CW14	AL2G17320	AL2G17320.t1	606	606	0	0	0	0	0	0	0	0
2	3838436	3841296	CW14	AL2G17330	AL2G17330.t1	2237	2237	0	0	0	0	0	0	0	0
2	3841763	3844716	CW14	AL2G17340	AL2G17340.t1	1866	1867	596	414	1142	1134	16	8	1754	1556
2	3864321	3866263	ZCW32	AL2G17350	AL2G17350.t1	1190	1190	32	128	66	66	30	30	128	224
2	3868111	3869456	-	AL2G17360	AL2G17360.t1	1346	1346	0	0	0	0	0	0	0	0
2	3870530	3871826	-	AL2G17370	AL2G17370.t1	762	759	0	2	0	0	0	0	0	2
2	3872071	3873425	-	AL2G17380	AL2G17380.t1	1355	1355	0	0	2	2	0	0	2	2
2	3874420	3877646	-	AL2G17390	AL2G17390.t1	2748	2745	54	58	44	54	0	6	98	118
2	3877841	3878906	-	AL2G17400	AL2G17400.t1	1068	1052	0	0	0	0	0	0	0	0
2	3879000	3880416	CW9	AL2G17410	AL2G17410.t1	1292	1293	6	4	8	8	0	0	14	12
2	3880466	3882846	CW9	AL2G17420	AL2G17420.t2	1674	1674	2	0	4	12	118	118	124	130
2	3880466	3882846	CW9	AL2G17420	AL2G17420.t1	1863	1873	4	46	20	28	118	118	142	192
2	3884937	3888836	CW9	AL2G17430	AL2G17430.t1	3264	3264	906	608	1404	1406	10	10	2320	2024
2	3903790	3911716	ADL3	AL2G17450	AL2G17450.t1	3214	3212	1206	1350	2216	2232	6	8	3428	3590
2	3918661	3925547	-	AL2G17460	AL2G17460.t1	5237	5237	0	0	0	0	0	0	0	0
2	3924767	3925547	-	AL2G17460	AL2G17460.t2	781	781	0	0	0	0	0	0	0	0
2	3930181	3932414	ZCW7	AL2G17470	AL2G17470.t1	1242	1251	276	272	646	646	0	0	922	918
2	3934745	3935826	ZCF37	AL2G17480	AL2G17480.t1	1082	1082	18	22	1088	1088	34	34	1140	1144
2	3938798	3940956	ATMPK2	AL2G17490	AL2G17490.t1	1605	1623	1076	878	1024	1020	28	28	2128	1926
2	3941325	3943526	ZCF61	AL2G17510	AL2G17510.t1	1325	1326	54	42	1170	1188	964	968	2188	2198
2	3941325	3945376	ZCF61	AL2G17510	AL2G17510.t2	1778	1779	0	0	1164	1182	964	968	2128	2150
2	3952701	3954012	-	AL2G17520	AL2G17520.t1	1313	1313	0	2	2	2	0	0	2	4
2	3954066	3959286	ZCF125	AL2G17530	AL2G17530.t1	2638	2639	260	248	110	110	0	0	370	358
2	3966576	3967306	ATBZIP4	AL2G17540	AL2G17540.t1	731	731	24	6	32	32	4	4	60	42
2	3969836	3974846	CW7	AL2G17550	AL2G17550.t1	1513	1489	622	278	190	190	0	0	812	468
2	3975269	3977046	-	AL2G17560	AL2G17560.t1	1657	1654	0	0	0	0	0	0	0	0
2	3985020	3986521	CF9	AL2G17570	AL2G17570.t1	1502	1502	82	88	28	28	0	0	110	116
2	3987666	3988473	-	AL2G17580	AL2G17580.t1	808	812	0	0	0	0	0	0	0	0
2	3992476	4000512	-	AL2G17590	AL2G17590.t1	2595	2596	0	2	0	0	0	0	0	2
2	4002736	4005060	GH3.4	AL2G17600	AL2G17600.t1	1968	1968	0	0	36	36	0	0	36	36
2	4007676	4014556	-	AL2G17610	AL2G17610.t1	5317	5299	0	0	0	0	0	0	0	0
2	4019476	4021266	-	AL2G17620	AL2G17620.t1	994	994	0	0	0	0	0	0	0	0
2	4033126	4036558	-	AL2G17630	AL2G17630.t1	2050	2050	2078	1250	3984	4312	422	426	6484	5988
2	4033126	4036558	-	AL2G17630	AL2G17630.t1	2050	2050	2078	1250	3984	4312	422	426	6484	5988
2	4036598	4041771	-	AL2G17640	AL2G17640.t1	1866	1866	2	6	18	18	0	0	20	24
2	4036598	4041771	-	AL2G17640	AL2G17640.t1	1866	1866	2	6	18	18	0	0	20	24
2	4042293	4049291	-	AL2G17650	AL2G17650.t1	3258	3258	976	1194	682	682	0	0	1658	1876
2	4042293	4049291	-	AL2G17650	AL2G17650.t1	3258	3258	976	1194	682	682	0	0	1658	1876
2	4059256	4062873	-	AL2G17670	AL2G17670.t1	2398	2398	0	0	2	2	0	0	2	2
2	4073673	4079601	RXW8	AL2G17680	AL2G17680.t2	3057	3056	0	0	14	12	24	26	38	38
2	4073673	4076411	RXW8	AL2G17680	AL2G17680.t1	1730	1729	0	0	8	10	16	18	24	28
2	4076645	4079601	RXW8	AL2G17680	AL2G17680.t3	1458	1458	0	0	4	0	8	8	12	8
2	4079926	4082093	-	AL2G17690	AL2G17690.t1	1252	1252	0	0	0	0	0	0	0	0
2	4082706	4084080	-	AL2G17700	AL2G17700.t1	1244	1244	0	0	4	4	0	0	4	4
2	4088216	4089592	-	AL2G17720	AL2G17720.t1	1377	1377	0	0	0	0	0	0	0	0
2	4093142	4094791	-	AL2G17730	AL2G17730.t1	1234	1234	0	0	0	0	0	0	0	0
2	4096018	4097831	ATRBP1	AL2G17740	AL2G17740.t1	1468	1468	16	4	32	32	0	0	48	36
2	4106232	4107541	-	AL2G17750	AL2G17750.t1	872	874	2	0	0	0	0	0	2	0
2	4108792	4112861	TPR6	AL2G17760	AL2G17760.t1	2111	2110	820	278	68	68	0	0	888	346
2	4124346	4127535	XF1	AL2G17770	AL2G17770.t1	1859	1861	614	468	440	444	0	0	1054	912
2	4128636	4130076	RXF26	AL2G17780	AL2G17780.t1	1201	1202	0	0	2	2	0	0	2	2
2	4130926	4131558	-	AL2G17790	AL2G17790.t1	548	548	0	0	0	0	0	0	0	0
2	4133375	4134181	-	AL2G17800	AL2G17800.t1	805	799	70	22	20	16	0	0	90	38
2	4153549	4157016	-	AL2G17810	AL2G17810.t1	3039	3045	0	0	0	0	0	0	0	0
2	4160229	4161230	-	AL2G17820	AL2G17820.t1	1002	1002	0	0	0	0	0	0	0	0
2	4169409	4173687	RXF12	AL2G17830	AL2G17830.t1	3118	3119	0	0	72	72	0	0	72	72
2	4173952	4175394	RXF12	AL2G17840	AL2G17840.t1	1108	1111	1162	2464	284	480	206	268	1652	3212
2	4183375	4187214	RXF12	AL2G17850	AL2G17850.t1	2990	2990	330	194	22	22	0	0	352	216
2	4191134	4195344	AAP1	AL2G17860	AL2G17860.t1	1734	1736	848	1126	4638	4638	0	0	5486	5764
2	4234039	4238515	ZW18	AL2G17870	AL2G17870.t1	2993	2998	302	482	758	770	4	4	1064	1256
2	4252084	4254464	ZF14	AL2G17880	AL2G17880.t1	2014	2014	152	262	476	476	0	0	628	738
2	4282775	4283894	ZW2	AL2G17890	AL2G17890.t1	1120	1120	0	0	0	0	0	0	0	0
2	4296892	4301274	CAT2	AL2G17900	AL2G17900.t1	2358	2358	3740	1492	3252	3252	0	0	6992	4744
2	4334699	4343747	-	AL2G17910	AL2G17910.t1	5299	5299	0	0	2	2	0	0	2	2
2	4356898	4371374	-	AL2G17920	AL2G17920.t2	4566	4565	0	0	14	0	14	14	28	14
2	4356898	4361274	-	AL2G17920	AL2G17920.t3	837	837	0	0	8	0	4	4	12	4
2	4362477	4371374	-	AL2G17920	AL2G17920.t1	3962	3961	0	0	6	0	10	10	16	10
2	4374612	4387124	-	AL2G17950	AL2G17950.t2	4675	4675	0	0	152	144	1416	1416	1568	1560
2	4374612	4387124	-	AL2G17950	AL2G17950.t1	4678	4678	12	10	156	148	1416	1416	1584	1574
2	4388809	4391722	-	AL2G17960	AL2G17960.t1	2444	2448	0	2	0	0	0	0	0	2
2	4391889	4393109	-	AL2G17970	AL2G17970.t1	1221	1221	112	138	30	30	0	0	142	168
2	4393201	4396454	ATATP-PRT1	AL2G17980	AL2G17980.t1	1493	1523	1338	1146	490	554	10	8	1838	1708
2	4400513	4401874	-	AL2G17990	AL2G17990.t1	609	609	0	0	0	0	2	2	2	2
2	4407879	4409094	-	AL2G18000	AL2G18000.t1	866	866	0	0	8	8	2	2	10	10
2	4410182	4415254	-	AL2G18010	AL2G18010.t1	1384	1384	0	0	0	0	4	4	4	4
2	4421889	4423138	-	AL2G18020	AL2G18020.t1	1250	1250	0	0	0	0	0	0	0	0
2	4425649	4426938	-	AL2G18040	AL2G18040.t1	1202	1202	0	0	4	4	0	0	4	4
2	4437525	4439184	-	AL2G18050	AL2G18050.t1	1660	1663	598	458	566	610	2	2	1166	1070
2	4446609	4449293	-	AL2G18060	AL2G18060.t1	915	915	0	0	0	0	0	0	0	0
2	4460600	4463254	-	AL2G18070	AL2G18070.t1	1716	1700	336	246	1286	1290	12	12	1634	1548
2	4466199	4468296	-	AL2G18080	AL2G18080.t1	2098	2098	0	2	6	6	0	0	6	8
2	4469321	4470824	-	AL2G18090	AL2G18090.t1	882	881	2	0	2	2	0	0	4	2
2	4480296	4487323	-	AL2G18100	AL2G18100.t1	4049	4048	0	0	30	30	10	10	40	40
2	4504916	4505699	-	AL2G18110	AL2G18110.t1	783	784	78	106	22	22	0	0	100	128
2	4506231	4507501	-	AL2G18120	AL2G18120.t1	1271	1271	0	0	0	0	0	0	0	0
2	4509664	4511641	ATBCA6	AL2G18130	AL2G18130.t2	1435	1436	2	18	80	134	56	56	138	208
2	4509664	4511641	ATBCA6	AL2G18130	AL2G18130.t1	1126	1127	0	0	74	128	56	56	130	184
2	4532529	4537391	MSL3	AL2G18140	AL2G18140.t1	2492	2491	0	0	268	454	976	972	1244	1426
2	4532529	4537391	MSL3	AL2G18140	AL2G18140.t2	2489	2488	0	0	254	440	976	972	1230	1412
2	4537776	4538683	-	AL2G18150	AL2G18150.t1	908	908	0	0	0	0	0	0	0	0
2	4539796	4541778	-	AL2G18160	AL2G18160.t1	1225	1225	0	0	2	2	0	0	2	2
2	4543476	4545168	EMB1674	AL2G18170	AL2G18170.t1	1693	1684	178	106	70	70	0	0	248	176
2	4546776	4549927	EMB1674	AL2G18180	AL2G18180.t1	3045	3048	2	0	14	14	0	0	16	14
2	4550000	4554521	-	AL2G18190	AL2G18190.t1	2630	2631	332	490	300	300	0	0	632	790
2	4566026	4580378	-	AL2G18210	AL2G18210.t1	8322	8322	944	558	1058	1062	8	8	2010	1628
2	4566026	4580378	-	AL2G18210	AL2G18210.t1	8322	8322	944	558	1058	1062	8	8	2010	1628
2	4598411	4598961	-	AL2G18230	AL2G18230.t1	545	551	0	0	0	0	0	0	0	0
2	4612073	4626381	SAB	AL2G18260	AL2G18260.t1	8154	8174	710	818	968	960	0	0	1678	1778
2	4631206	4634632	-	AL2G18270	AL2G18270.t2	1957	1957	0	0	0	0	0	0	0	0
2	4631206	4632819	-	AL2G18270	AL2G18270.t1	1461	1461	0	0	0	0	0	0	0	0
2	4635240	4643691	-	AL2G18280	AL2G18280.t1	5501	5501	0	0	12	12	0	0	12	12
2	4635240	4643691	-	AL2G18280	AL2G18280.t1	5501	5501	0	0	12	12	0	0	12	12
2	4635240	4643691	-	AL2G18280	AL2G18280.t1	5501	5501	0	0	12	12	0	0	12	12
2	4644928	4646741	ZW9	AL2G18290	AL2G18290.t1	1179	1179	0	0	2	2	0	0	2	2
2	4662088	4663310	-	AL2G18300	AL2G18300.t1	757	757	0	0	0	0	0	0	0	0
2	4672928	4679416	-	AL2G18310	AL2G18310.t1	4478	4478	0	0	94	94	0	0	94	94
2	4686748	4689948	-	AL2G18330	AL2G18330.t1	2322	2313	164	0	378	378	0	0	542	378
2	4691550	4693803	-	AL2G18350	AL2G18350.t1	1231	1229	504	354	530	530	0	0	1034	884
2	4705093	4706513	-	AL2G18360	AL2G18360.t1	1157	1157	0	0	0	0	0	0	0	0
2	4706877	4709123	HEMA1	AL2G18370	AL2G18370.t1	1961	1961	664	576	1588	1588	0	0	2252	2164
2	4724005	4725783	HO4	AL2G18380	AL2G18380.t1	836	844	0	0	6	6	0	0	6	6
2	4726068	4727370	HO4	AL2G18390	AL2G18390.t1	1303	1303	0	0	0	0	0	0	0	0
2	4727918	4730912	HO4	AL2G18400	AL2G18400.t1	2660	2660	0	0	0	0	0	0	0	0
2	4731278	4732101	HO4	AL2G18410	AL2G18410.t1	759	759	0	0	0	0	0	0	0	0
2	4732178	4732719	HO4	AL2G18420	AL2G18420.t1	542	542	0	0	0	0	0	0	0	0
2	4732763	4738613	HO4	AL2G18430	AL2G18430.t1	5491	5491	0	0	0	0	0	0	0	0
2	4738808	4743019	HO4	AL2G18440	AL2G18440.t1	3191	3191	0	0	0	0	0	0	0	0
2	4747758	4749877	-	AL2G18450	AL2G18450.t1	1714	1715	6	0	4	4	0	0	10	4
2	4762712	4763893	-	AL2G18470	AL2G18470.t1	490	490	0	0	0	0	0	0	0	0
2	4771428	4775351	-	AL2G18480	AL2G18480.t1	1987	1987	2	0	1036	1218	1316	1322	2354	2540
2	4771428	4775351	-	AL2G18480	AL2G18480.t2	1990	1990	4	6	1036	1218	1316	1322	2356	2546
2	4780048	4783212	-	AL2G18490	AL2G18490.t1	1784	1784	0	0	14	14	0	0	14	14
2	4783268	4785052	-	AL2G18500	AL2G18500.t1	1353	1353	2	2	12	8	8	8	22	18
2	4783268	4786662	-	AL2G18500	AL2G18500.t2	2163	2163	44	28	12	8	8	8	64	44
2	4811888	4813220	-	AL2G18520	AL2G18520.t1	652	652	92	14	52	48	0	0	144	62
2	4820938	4822293	ATPUP18	AL2G18530	AL2G18530.t1	1356	1356	2	2	1596	1596	14	14	1612	1612
2	4858890	4860332	ATPUP17	AL2G18540	AL2G18540.t1	1443	1443	160	0	40	40	38	6	238	46
2	4862971	4864795	-	AL2G18550	AL2G18550.t1	1810	1825	50	0	46	46	0	0	96	46
2	4865280	4870194	ATSK42	AL2G18560	AL2G18560.t1	1955	1954	1550	1110	1538	1526	0	0	3088	2636
2	4872583	4873845	-	AL2G18580	AL2G18580.t1	1263	1251	0	0	0	0	0	0	0	0
2	4877170	4878484	-	AL2G18590	AL2G18590.t1	1012	1012	3070	826	1932	1932	0	0	5002	2758
2	4880530	4881765	-	AL2G18600	AL2G18600.t1	1236	1236	0	0	0	0	0	0	0	0
2	4893157	4902135	-	AL2G18610	AL2G18610.t1	5218	5217	0	0	0	0	0	0	0	0
2	4902604	4904895	-	AL2G18620	AL2G18620.t1	1305	1305	0	0	0	0	0	0	0	0
2	4906594	4908165	-	AL2G18630	AL2G18630.t1	1384	1386	84	0	138	138	28	28	250	166
2	4906594	4908165	-	AL2G18630	AL2G18630.t1	1384	1386	84	0	138	138	28	28	250	166
2	4909980	4912674	-	AL2G18640	AL2G18640.t1	1692	1692	140	0	2126	2126	22	22	2288	2148
2	4914850	4917774	-	AL2G18650	AL2G18650.t1	1303	1295	34	0	30	30	0	0	64	30
2	4914850	4917774	-	AL2G18650	AL2G18650.t1	1303	1295	34	0	30	30	0	0	64	30
2	4917804	4922135	-	AL2G18660	AL2G18660.t1	2057	2057	0	0	376	22	880	880	1256	902
2	4917804	4922135	-	AL2G18660	AL2G18660.t2	2060	2060	0	0	356	2	880	880	1236	882
2	4922360	4925199	-	AL2G18670	AL2G18670.t1	2542	2542	0	0	0	0	0	0	0	0
2	4931070	4932512	-	AL2G18680	AL2G18680.t1	853	853	0	0	10	10	0	0	10	10
2	4937741	4939005	-	AL2G18690	AL2G18690.t1	933	933	0	0	0	0	0	0	0	0
2	4953095	4955955	-	AL2G18700	AL2G18700.t1	925	925	0	0	0	0	0	0	0	0
2	4953095	4955955	-	AL2G18700	AL2G18700.t1	925	925	0	0	0	0	0	0	0	0
2	4961631	4963515	-	AL2G18710	AL2G18710.t1	1885	1885	20	0	48	48	0	0	68	48
2	4969300	4975753	-	AL2G18720	AL2G18720.t1	1174	1174	0	0	0	0	0	0	0	0
2	4974599	4975753	-	AL2G18720	AL2G18720.t2	971	971	0	0	0	0	0	0	0	0
2	4978790	4983474	VIM1	AL2G18730	AL2G18730.t1	3012	3007	442	538	60	64	6	2	508	604
2	4995140	4995666	-	AL2G18740	AL2G18740.t1	451	451	0	0	0	0	0	0	0	0
2	5000060	5001394	-	AL2G18750	AL2G18750.t1	977	990	0	0	0	0	0	0	0	0
